lyricist,movie,song_name,year,lyrics_english,lyrics_tamil,music_director,link
வாலி,பார்த்தாலே பரவசம்,அதிசய திருமணம்,2001.0,"Adhisaya thirumanam 
 Aanandha thirumanam 
 Arulmigu thirumanamae 
 Adhisaya thirumanam 
 Aanandha thirumanam 
 Arulmigu thirumanamae 
 Alagiya thirumanam 
 Aboorva thirumanam 
 Arthamulla thirumanamae 
Ho ho ho ho 
 Ithuthaan ithuthaan 
 Utcha kattam 
 Inimel inimel micha kattam 
 Ithuthaan ithuthaan 
 Utcha kattam 
 Inimel inimel micha kattam 
 Inithu inithu utcha kattam 
 Iniyum ulathu micha kattam 
 Inithu inithu utcha kattam 
 Iniyum ulathu micha kattam 
 Thirumanam oru dhaaya kattam 
 Dhevan aadum maaya kattam 
 Ilamaikku ithuthaan utcha kattam 
 Inimel athishta machakattam 
Ho ho ho ho 
 Nalliravu kaithi ini nee 
 Nalliravu kaithi ini nee 
 Nalliravu kaithi ini nee 
 Vellivarai vellivarai iru nee 
Ho ho ho ho 
 Nalliravu kaithi ini nee 
 Nalliravu kaithi ini nee 
 Palli arai seidhi padi nee 
 Mouna mozhi mouna mozhi gavani 
Ho ho ho ho 
 Ithu thithikkindra thaedhi 
 Naan arintha seidhi 
Adhisaya thirumanam 
 Aanandha thirumanam 
 Arulmigu thirumanamae 
 Adhisaya thirumanam 
 Aanandha thirumanam 
 Arulmigu thirumanamae 
 Alagiya thirumanam 
 Aboorva thirumanam 
 Arthamulla thirumanamae 
Ho ho ho ho 
Dhaaksayana kaamasothram 
 Manamudithavar kekkamaathram 
 Konjum kanavinin varugai kandu 
 Nenjil kavalaiyai poottu 
 Konjum kanavinin varugai kandu 
 Nenjil kavalaiyai poottu 
 Inbam iravinil mattum illai 
 Annam arasuvai oottu 
Male & Female : 
 Mana vaazhvil idi malai vanthaal 
 Ilayavalae nee 
 Koodai yena maaru 
Ilamaanae thalaivanai vella 
 Thottridu mella 
 Jayipathu veedu 
Male & Female : 
 Ilamaanae thalaivanai vella 
 Thottridu mella 
 Jayipathu veedu 
Ithuthaan ithuthaan 
 Utcha kattam 
 Inimel inimel micha kattam 
 Ithuthaan ithuthaan 
 Utcha kattam 
 Inimel inimel micha kattam 
 Inithu inithu utcha kattam 
 Iniyum ulathu micha kattam 
 Inithu inithu utcha kattam 
 Iniyum ulathu micha kattam 
 Thirumanam oru dhaaya kattam 
 Dhevan aadum maaya kattam 
 Ilamaikku ithuthaan utcha kattam 
 Inimel athishta machakattam 
Ho ho ho ho 
Nalliravu kaithi ini nee 
 Nalliravu kaithi ini nee 
 Palli arai seidhi padi nee 
 Mouna mozhi mouna mozhi gavani 
Ho ho ho ho 
 Ithu thithikkindra thaedhi 
 Naan arintha seidhi 
Ho ho ho ho 
Purusha latchanam 
 Samaiyalil kaattu 
 Male & Manaivi poduvaal 
 Unakkena vottu 
Kollum kaalvali 
 Manaiviyai vaatta 
 Mella uthavidu pidithu 
 (oh ho ho ho) 
 Sinangum manaiviyai 
 Sirithida vaikka, 
 Sollu joke-ugal padithu 
 (oh ho ho ho) 
Dhinamthoram manaiviyai paarthu 
 Peralagendru aval pugal paadu 
 Dhinamthoram manaiviyai paarthu 
 Peralagendru aval pugal paadu 
 Dhinamthoram manaiviyai paarthu 
 Peralagendru aval pugal paadu 
 (oh ho ho ho) 
Purai theerntha 
 Nanmaipayarkkum maenil poimaiyum 
 Vaaimayi idarthu, 
Adhisaya thirumanam 
 Aanandha thirumanam 
 Arulmigu thirumanamae 
 Adhisaya thirumanam 
 Aanandha thirumanam 
 Arulmigu thirumanamae 
 Alagiya thirumanam 
 Aboorva thirumanam 
 Arthamulla thirumanamae 
 Alagiya thirumanam 
 Aboorva thirumanam 
 Arthamulla thirumanamae 
","அதிசய திருமணம் 
 ஆனந்த திருமணம் 
 அருள்மிகு திருமணமே 
 அதிசய திருமணம் 
 ஆனந்த திருமணம் 
 அருள்மிகு திருமணமே 
 அழகிய திருமணம் 
 அபூர்வ திருமணம் 
 அர்த்தமுள்ள திருமணமே 
ஹோ ஹோ ஹோ ஹோ 
 இதுதான் இதுதான் 
 உச்சக் கட்டம் 
 இனிமேல் இனிமேல் மிச்சக் கட்டம் 
 இதுதான் இதுதான் 
 உச்சக் கட்டம் 
 இனிமேல் இனிமேல் மிச்சக் கட்டம் 
 இனிது இனிது உச்சக் கட்டம் 
 இனியும் உளது மிச்சக் கட்டம் 
 இனிது இனிது உச்சக் கட்டம் 
 இனியும் உளது மிச்சக் கட்டம் 
 திருமணம் ஒரு தாயக் கட்டம் 
 தேவன் ஆடும் மாயக் கட்டம் 
 இளமைக்கு இதுதான் உச்சக் கட்டம் 
 இனிமேல் அதிர்ஷ்ட மச்சக்கட்டம் 
ஹோ ஹோ ஹோ ஹோ 
 நள்ளிரவு கைதி இனி நீ 
 நள்ளிரவு கைதி இனி நீ 
 நள்ளிரவு கைதி இனி நீ 
 வெள்ளிவரை வெள்ளிவரை இரு நீ 
ஹோ ஹோ ஹோ ஹோ 
 நள்ளிரவு கைதி இனி நீ 
 நள்ளிரவு கைதி இனி நீ 
 பள்ளி அறை செய்தி படி நீ 
 மௌன மொழி மௌன மொழி கவனி 
ஹோ ஹோ ஹோ ஹோ 
 இது தித்திக்கின்ற தேதி 
 நான் அறிந்த செய்தி 
அதிசய திருமணம் 
 ஆனந்த திருமணம் 
 அருள்மிகு திருமணமே 
 அதிசய திருமணம் 
 ஆனந்த திருமணம் 
 அருள்மிகு திருமணமே 
 அழகிய திருமணம் 
 அபூர்வ திருமணம் 
 அர்த்தமுள்ள திருமணமே 
ஹோ ஹோ ஹோ ஹோ 
தாக்சாயனா காமசூத்ரம் 
 மனமுடித்தவர் கேக்கமாத்ரம் 
 கொஞ்சும் கனவனின் வருகை கண்டு 
 நெஞ்சில் கவலையை பூட்டு 
 கொஞ்சும் கனவனின் வருகை கண்டு 
 நெஞ்சில் கவலையை பூட்டு 
 இன்பம் இரவினில் மட்டும் இல்லை 
 அன்னம் அறுசுவை ஊட்டு 
ஆண் மற்றும் பெண் : 
 மண வாழ்வில் இடி மழை வந்தால் 
 இளையவளே நீ 
 கோடை என மாறு 
இளமானே தலைவனை வெல்ல 
 தோற்றிடு மெல்ல 
 ஜெயிப்பதை வீடு 
ஆண் மற்றும் பெண் : 
 இளமானே தலைவனை வெல்ல 
 தோற்றிடு மெல்ல 
 ஜெயிப்பது வீடு 
 இதுதான் இதுதான் 
 உச்சக் கட்டம் 
 இனிமேல் இனிமேல் மிச்சக் கட்டம் 
 இதுதான் இதுதான் 
 உச்சக் கட்டம் 
 இனிமேல் இனிமேல் மிச்சக் கட்டம் 
 இனிது இனிது உச்சக் கட்டம் 
 இனியும் உளது மிச்சக் கட்டம் 
 இனிது இனிது உச்சக் கட்டம் 
 இனியும் உளது மிச்சக் கட்டம் 
 திருமணம் ஒரு தாயக் கட்டம் 
 தேவன் ஆடும் மாயக் கட்டம் 
 இளமைக்கு இதுதான் உச்சக் கட்டம் 
 இனிமேல் அதிர்ஷ்ட மச்சக்கட்டம் 
ஹோ ஹோ ஹோ ஹோ 
நள்ளிரவு கைதி இனி நீ 
 நள்ளிரவு கைதி இனி நீ 
 பள்ளி அறை செய்தி படி நீ 
 மௌன மொழி மௌன மொழி கவனி 
ஹோ ஹோ ஹோ ஹோ 
 இது தித்திக்கின்ற தேதி 
 நான் அறிந்த செய்தி 
புருஷ லட்சணம் 
 சமையலில் காட்டு 
 ஆண் மற்றும் மனைவி போடுவாள் 
 உனக்கென ஓட்டு 
கொல்லும் கால்வலி 
 மனைவியை வாட்ட 
 மெல்ல உதவிடு பிடித்து 
 (ஹோ ஹோ ஹோ ஹோ) 
 சிணுங்கும் மனைவியை 
 சிரித்திட வைக்க 
 சொல்லு ஜோக்குகள் படித்து 
 (ஹோ ஹோ ஹோ ஹோ) 
தினம்தோறும் மனைவியை பார்த்து 
 பேரழகென்று அவள் புகழ் பாடு 
 தினம்தோறும் மனைவியை பார்த்து 
 பேரழகென்று அவள் புகழ் பாடு 
 தினம்தோறும் மனைவியை பார்த்து 
 பேரழகென்று அவள் புகழ் பாடு 
 (ஹோ ஹோ ஹோ ஹோ) 
புரை தீர்ந்த 
 நன்மைபயர்க்கும் மேனில் பொய்மையும் 
 வாய்மை இடர்த்து 
அதிசய திருமணம் 
 ஆனந்த திருமணம் 
 அருள்மிகு திருமணமே 
 அதிசய திருமணம் 
 ஆனந்த திருமணம் 
 அருள்மிகு திருமணமே 
 அழகிய திருமணம் 
 அபூர்வ திருமணம் 
 அர்த்தமுள்ள திருமணமே 
 அழகிய திருமணம் 
 அபூர்வ திருமணம் 
 அர்த்தமுள்ள திருமணமே.. 
 அழகிய திருமணம் 
 அபூர்வ திருமணம் 
 அர்த்தமுள்ள திருமணமே.. 
",ஏ. ஆர். ரகுமான்,https://allnewlyrics.com/adhisaya-thirumanam-song-lyrics-paarthale-paravasam/
வாலி,சக்கரகட்டி,மருதாணி மருதாணி,2007.0,"Maruthani …maruthani..maruthani ..vizhiyil enn 
 Adi podi deepali 
Gangai endru kaanalai kaatum – kaadhal 
 Kaanal endru gangaiyai kaatum 
Vaazhum payirkku thaneer vendum 
 Kaadhal kathaikka kanneer vendum 
Maruthani vizhiyil enn 
 Adi podi deepali 
Aagayam mann meethu saayathu 
 Nijamana kaadhal thaan 
 Nilaiyana paadal thaan 
 Athan oosai ennalum ooyathu 
Maruthani 
 Maruthani vizhiyil enn… 
Avan idhya veetil vaazhum 
 Aval dhegam vendhu poghum 
 Ena avan arundhida maattan 
 Sudu neerum sudu soorum 
Kaathali kai nagam ellaam… 
 Pokkisam polae avan semipaan 
Oruthikkagha vazghira jadhi 
 Unnaravillai innoru pathi 
Maruthani vizhiyil enn… 
 Maruthani vizhiyil enn… 
 Adi podi deepali 
 Aagayam mann meethu saayathu 
 Nijamana kaadhal thaan 
 Nilaiyana paadal thaan 
 Athan oosai ennalum ooyathu 
Aval avan kaadhal nenjil 
 Kandalae siru kuttram 
 Avan nenjam thaai paal polae 
 Ennalum pari sutham 
Aathiram nethiram moo..da -Paalaiyum 
 Kallai aval paarkiral 
Aaha motham avasara kolam – ohhhhh 
 Avalukithai kaatidum kaalam 
Maruthani vizhiyil enn… 
 Maruthani vizhiyil enn… 
 Adi podi deepali 
Gangai endru kaanalai kaatum – kaadhal 
 Kaanal endru gangaiyai kaatum 
Vaazhum payirkku thaneer vendum 
 Kaadhal kathaikka kanneer vendum 
Maruthani vizhiyil enn… 
 Adi podi deepali 
 Aagayam mann meethu saayathu 
 Nijamana kaadhal thaan 
 Nilaiyana paadal thaan 
 Athan oosai ennalum ooyathu 
Maruthani… 
 Maruthani… vizhiyil enn 
 Maruthani. 
 Maruthaniiiii….maruthaniiiii…..maruthaniiiii. 
 Vizhiyil enn… 
","மருதாணி மருதாணி 
 மருதாணி விழியில் என் 
 அடி போடி தீபாளி கங்கை 
 என்று கானலை காட்டும் 
 காதல் கானல் என்று 
 கங்கையை காட்டும் வாழும் 
 பயிருக்கு தண்ணீர் வேண்டும் 
 காதல் கதைக்க கண்ணீர் 
 வேண்டும் 
மருதாணி 
 விழியில் என் அடி 
 போடி தீபாளி ஆகாயம் 
 மண் மீது சாயாது நிஜமான 
 காதல் தான் நிலையான 
 பாடல் தான் அதன் ஓசை 
 எந்நாளும் ஓயாது 
மருதாணி 
 மருதாணி விழியில் என் 
அவன் இதய 
 வீட்டில் வாழும் அவள் 
 தேகம் வெந்து போகும் 
 என அவன் அருந்திட 
 மாட்டான் சுடு நீரும் சுடு 
 சோறும் 
காதலி கை 
 நகம் எல்லாம் 
 பொக்கிஷம் போலே 
 அவன் சேமிப்பான் 
 ஒருத்திக்காக வாழ்கிற 
 ஜாதி உணரவில்லை 
 இன்னொரு பாதி 
மருதாணி 
 விழியில் என் 
 மருதாணி விழியில் 
 என் அடி போடி தீபாளி 
 ஆகாயம் மண் மீது சாயாது 
 நிஜமான காதல் தான் நிலையான 
 பாடல் தான் அதன் ஓசை 
 எந்நாளும் ஓயாது 
அவள் அவன் 
 காதல் நெஞ்சில் 
 கண்டாலே சிறு குற்றம் 
 அவன் நெஞ்சம் தாய்பால் 
 போலே எந்நாளும் பரிசுத்தம் 
 ஆத்திரம் நேத்திரம் மூட 
 பாலையும் கள்ளாய் அவள் 
 பார்க்கிறாள் 
ஆக மொத்தம் 
 அவசரக் கோலம் ஓ…. 
 அவளுக்கிதை காட்டிடும் 
 காலம் 
மருதாணி 
 விழியில் என் 
 மருதாணி விழியில் 
 என் அடி போடி தீபாளி கங்கை 
 என்று கானலை காட்டும் 
 காதல் கானல் என்று 
 கங்கையை காட்டும் வாழும் 
 பயிருக்கு தண்ணீர் வேண்டும் 
 காதல் கதைக்க கண்ணீர் 
 வேண்டும் 
மருதாணி 
 விழியில் என் அடி 
 போடி தீபாளி ஆகாயம் 
 மண் மீது சாயாது நிஜமான 
 காதல் தான் நிலையான 
 பாடல் தான் அதன் ஓசை 
 எந்நாளும் ஓயாது 
மருதாணி 
 மருதாணி விழியில் 
 என் மருதாணி 
 மருதாணி மருதாணி 
 மருதாணி விழியில் 
 என் 
",ஏ. ஆர். ரகுமான்,https://allnewlyrics.com/marudhani-marudhani-song-lyrics-sakkarakatti/
வாலி,பார்த்தாலே பரவசம்,மன்மத மாசம்,2001.0,"Manmadha maasam 
 Idhu manmadha Maasam 
 Manmatha maasam..(9) 
Haaa….aaaaa…. 
 Ithu manmatha maasam.. 
 Manmatha maasam.. 
 Ithu manmatha maasam.. 
 Manmatha maasam.. 
Ithu manmatha maasam.. 
 Manmatha maasam.. 
 Manmatha maasam 
 Matha matha maasam 
 Manmatha maasam manmatha maasam.. 
 Manmatha maasam manmatha maasam 
 Matha matha maasam 
 Manmatha maasam manmatha maasam.. 
 Manmatha maasam 
Inthu manmatha maasam.. 
 Ithu manmatha maasam 
 Manmatha maasamm..mm 
 Manmatha maasam manmatha maasam 
 Manmatha maasamm..mmmm 
Ithu manmatha maasam 
 Manmatha maasam manmatha maasam.. 
 Adi malligai vaasam 
 Malligai vaasam 
 Manmatha maasam.. 
Ithu pannirendu maasangalil 
 Vaaliba maasam 
 Inga unnil naanum olinthukolla 
 Verillai maasam..mm 
 Manmatha maasamm..mmm 
Adi malligai malligai 
 Manmatha maatham 
 Adi malligai malligai 
 Manmatha maatham 
Udal urasinaal 
 Oorariyum 
 Oorariyum 
 Ullam urasinaal 
 Oorariyaadhae 
 Aaaa…. 
 Ullam urasinaal 
 Hey oorariyaadhae 
 Ullam urasinaal 
 Oorariyaadhu 
Manmatha maasam.. 
 Manmatha maasam..manmatha maasam 
 Ithu manmatha maasam.. 
 Manmatha maasam..manmatha maasam 
Manmatha maasam.. 
 Manmatha maasam..manmatha maasam 
 Manmatha maasam 
 Ithu manmatha maasam.. 
 Manmatha maasam..manmatha maasam 
 Manmatha maasam 
 Manmatha masam 
 Matha matha maasam 
 Manmatha maasam manmatha maasam.. 
 Manmatha maasam manmatha maasam.. 
 Manmatha maasam manmatha maasam.. 
 Manmatha maasam …. 
","மன்மத மாசம் 
 இது மன்மத மாசம் 
 மன்மத மாசம்…(9) 
ஹா…ஆஆஅ…. 
 இது மன்மத மாசம்… 
 மன்மத மாசம்… 
 இது மன்மத மாசம் 
 மன்மத மாசம் 
இது மன்மத மாசம்… 
 மன்மத மாசம்… 
 மன்மத மாசம் 
 மத மத மாசம் 
 மன்மத மாசம் மன்மத மாசம்… 
 மன்மத மாசம் மன்மத மாசம் 
 மத மத மாசம் 
 மன்மத மாசம் மன்மத மாசம்… 
 மன்மத மாசம் 
இது மன்மத மாசம்… 
 இது மன்மத மாசம் 
 மன்மத மாசம்…ம்ம் 
 மன்மத மாசம் மன்மத மாசம் 
 மன்மத மாசம்..ம்ம்ம்ம் 
இது மன்மத மாசம் 
 மன்மத மாசம் மன்மத மாசம்… 
 அடி மல்லிகை வாசம் 
 மல்லிகை வாசம் 
 மன்மத மாசம் 
இது பன்னிரெண்டு மாசங்களில் 
 வாலிப மாசம் 
 இங்கு உன்னில் நானும் ஒளிந்துகொள்ள 
 வேறில்லை மாசம்..ம்ம் 
 மன்மத மாசம்….ம்ம்ம் 
அடி மல்லிகை மல்லிகை 
 மன்மத மாதம் 
 அடி மல்லிகை மல்லிகை 
 மன்மத மாதம் 
உடல் உரசினால் 
 ஊரறியும் 
 ஊரறியும் 
 உள்ளம் உரசினால் 
 ஊரரியாதே 
 ஆஆ…. 
 உள்ளம் உரசினால் 
 ஹே ஊரரியாதே 
 உள்ளம் உரசினால் 
 ஊரரியாதே 
மன்மத மாசம்… 
 மன்மத மாசம்… மன்மத மாசம் 
 இது மன்மத மாசம்… 
 மன்மத மாசம்… மன்மத மாசம் 
மன்மத மாசம் 
 மன்மத மாசம்… மன்மத மாசம் 
 மன்மத மாசம் 
 இது மன்மத மாசம் 
 மன்மத மாசம்… மன்மத மாசம் 
 மன்மத மாசம் 
 மன்மத மாசம் 
 மத மத மாசம் 
 மன்மத மாசம் மன்மத மாசம்…. 
 மன்மத மாசம் மன்மத மாசம்… 
 மன்மத மாசம் மன்மத மாசம்… 
 மன்மத மாசம்…. 
",ஏ. ஆர். ரகுமான்,https://allnewlyrics.com/manmadha-masam-song-lyrics-paarthale-paravasam/
வாலி,பார்த்தாலே பரவசம்,மூன்றெழுத்து,2001.0,"Hey guruvae 
 Guruvae guruvae 
 Guruvae guruvae 
 Shishiyaa 
Ada moondrezhuthu 
 Ketta vaarthai 
 Antha vaarthai shishiya 
 Ennavendru solli tharava 
 Ada moondrezhuthu ketta vaarthai 
 Antha vaarthai shishiya 
 Ennavendru solli tharava… 
Athu unnai ennai 
 Sutta vaarthai 
 Antha vaarthai shishiya 
 Ennavendru solli tharava 
Pottu pinnuthadi 
 Enna thinnuthadi 
 Athu enna vaarthai 
 Sollunga guruva… 
Dhinam nithirai kettu 
 Oru mutharai ittu 
 Atha kathuka venum 
 Romba suluvaa 
 Guru thakshanai 
 Ennaanu sollanum neenga 
Ada moondrezhuthu 
 Ketta vaarthai 
 Antha vaarthai shishiya 
 Ennavendru solli tharava 
 Athu unnai ennai 
 Sutta vaarthai 
 Antha vaarthai shishiya 
 Ennavendru solli tharava 
Kamban maganai 
 Thindra vaarthai 
 Deiveega vaarthai 
 Athu pournami nilavaiyum 
 Neruppena kaattum 
 Kaaviya vaarthai 
Nilavodu neruppai vaithaai 
 Athu ena serkkai 
 Athai neeyum ingae 
 Sollaa vittaal 
 Enakkethu vazhkai.. 
Ninaithaalae nenjukkullae 
 Valikindra vaarthai 
 Nedungaalam nombirunthal 
 Palikindra vaarthai 
Sollunga guruvae 
 Sollunga guruvae 
 Surundu sunnambaaga nikkiren 
Ada moondrezhuthu 
 Ketta vaarthai 
 Antha vaarthai shishiya 
 Ennavendru solli tharava… 
 Hey guruvae 
Un perai solli 
 Nooru thengai odaikiren guruvae 
 Sollu antha ketta vaarthai 
 Hey guruvae 
{Dhinam nithirai kettu 
 Oru mutharai ittu 
 Atha kathuka venum 
 Romba suluvaa} (2) 
 Guru thakshanai 
 Ennaanu sollanum neenga 
Aaaa…aaa…aaa… 
 Unnai enthan pinnaal endrum 
 Sutra vaikkum vaarthai 
 Puthu kavignarukkellaam 
 Payithiyam thannai 
 Mutravaikkum vaarthai 
Athu ena sokkupodi 
 Manthira vaarthai 
 Naan vaazhvaemayam paadikondu 
 Thaadivaikkum munnae 
 Sol antha vaarthai 
Apple pazham aarambitha 
 Athisaya vaarthai 
 Aathaam evaal pesi konda 
 Azhagiya vaarthai 
Sollunga guruvae 
 Solluren shishiya 
 Alaiyaathae alaiyaathae 
Un perai solli 
 Nooru thaengai odaikiren guruvae 
 Sollu antha ketta vaarthai 
 Un thunigalai pathu maasam 
 Thuvaikiren guruvae 
 Sollu antha nalla vaarthai 
Naan sollamaatten 
 Atha sollamaatten 
 Nee soappu potta kooda shishiya 
 Kaavil aarambikkum 
 Ilil poyi nikkum 
 Kandupidi kandupidi shishiya 
","ஹே குருவே 
 குருவே குருவே 
 குருவே குருவே 
 சிஷ்யா 
அட மூன்றெழுத்து 
 கெட்ட வார்த்தை 
 அந்த வார்த்தை சிஷ்யா 
 என்னவென்று சொல்லி தரவா 
 அட மூன்றெழுத்து கெட்ட வார்த்தை 
 அந்த வார்த்தை சிஷ்யா 
 என்னவென்று சொல்லி தரவா….. 
அது உன்னை என்னை 
 சுட்ட வார்த்தை 
 அந்த வார்த்தை சிஷ்யா 
 என்னவென்று சொல்லி தரவா 
போட்டு பின்னுதடி 
 என்ன தின்னுதடி 
 அது என்ன வார்த்தை 
 சொல்லுங்கோ குருவா… 
தினம் நித்திரை கெட்டு 
 ஒரு முத்திரை இட்டு 
 அத கத்துக்க வேணும் 
 ரொம்ப சுளுவா 
 குரு தட்சனை 
 என்னான்னு சொல்லணும் நீங்க 
அட மூன்றெழுத்து 
 கெட்ட வார்த்தை 
 அந்த வார்த்தை சிஷ்யா 
 என்னவென்று சொல்லி தரவா 
 அது உன்னை என்னை 
 சுட்ட வார்த்தை 
 அந்த வார்த்தை சிஷ்யா 
 என்னவென்று சொல்லி தரவா 
கம்பன் மகனை 
 தின்ற வார்த்தை 
 தெய்வீக வார்த்தை 
 அது பௌர்ணமி நிலவையும் 
 நெருப்பென காட்டும் 
 காவிய வார்த்தை 
நிலவோடு நெருப்பை வைத்தாய் 
 அது என்ன சேர்க்கை 
 அதை நீயும் இங்கே 
 சொல்லா விட்டால் 
 எனக்கேது வாழ்க்கை… 
நினைத்தாலே நெஞ்சுக்குள்ளே 
 வலிக்கின்ற வார்த்தை 
 நெடுங்காலம் நோம்பிருந்தால் 
 பழிக்கின்ற வார்த்தை 
சொல்லுங்கோ குருவே 
 சொல்லுங்கோ குருவே 
 சுருண்டு சுண்ணாம்பாக நிக்கிறேன் 
அட மூன்றெழுத்து 
 கெட்ட வார்த்தை 
 அந்த வார்த்தை சிஷ்யா 
 என்னவென்று சொல்லி தரவா… 
 ஹே குருவே 
உன் பேரை சொல்லி 
 நூறு தேங்காய் உடைகிறேன் குருவே 
 சொல்லு அந்த கெட்ட வார்த்தை 
 ஹே குருவே 
{தினம் நித்திரை கெட்டு 
 ஒரு முத்திரை இட்டு 
 அத கத்துக்க வேணும் 
 ரொம்ப சுளுவா} (2) 
 குரு தட்சனை 
 என்னான்னு சொல்லணும் நீங்க 
ஆஆ..ஆஅ…ஆஅ… 
 உன்னை எந்தன் பின்னால் என்றும் 
 சுற்ற வைக்கும் வார்த்தை 
 புது கவிஞருகெல்லாம் 
 பைத்தியம் தன்னை 
 முற்றவைக்கும் வார்த்தை 
அது என்ன சொக்குபொடி 
 மந்திர வார்த்தை 
 நான் வாழ்வேமாயம் பாடிக்கொண்டு 
 தாடிவைக்கும் முன்னே 
 சொல் அந்த வார்த்தை 
ஆப்பிள் பழம் ஆரம்பித்த 
 அதிசய வார்த்தை 
 ஆதாம் ஏவாள் பேசி கொண்ட 
 அழகிய வார்த்தை 
சொல்லுங்கோ குருவே 
 சொல்லுறேன் சிசியா 
 அலையாதே அலையாதே 
உன் பேரை சொல்லி 
 நூறு தேங்காய் உடைகிறேன் குருவே 
 சொல்லு அந்த கெட்ட வார்த்தை 
 உன் துணிகளை பத்து மாசம் 
 துவைகிறேன் குருவே 
 சொல்லு அந்த நல்ல வார்த்தை 
நான் சொல்லமாட்டான் 
 அத சொல்லமாட்டான் 
 நீ சோப்பு போட்டா கூட சிஷ்யா 
 காவில் ஆரம்பிக்கும் 
 ல்- லில் போயி நிக்கும் 
 கண்டுபிடி கண்டுபிடி சிஷ்யா 
",ஏ. ஆர். ரகுமான்,https://allnewlyrics.com/moondrezhuthu-song-lyrics-paarthale-paravasam/
